date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2009071002,0.492,2.61,320.18,3.4,-2.16,2.5,319.12,3.3,-2.17,2.46,318.57,3.28,-1.86,2.41,322.36,3.05,-2.18
2009071003,0.545,2.42,322.57,3.05,-1.87,2.09,318.1,2.8,-1.95,2.11,317.19,2.87,-1.75,2.07,319.79,2.71,-1.85
2009071004,0.577,2.46,327.39,2.92,-1.64,2.01,320.7,2.59,-1.74,2.09,320.09,2.72,-1.63,2.06,321.6,2.63,-1.58
2009071005,0.577,2.61,332.62,2.94,-1.47,2.15,325.64,2.6,-1.57,2.25,325.11,2.74,-1.5,2.23,326.11,2.69,-1.35
2009071006,0.571,2.7,336.72,2.94,-1.3,2.34,330.86,2.68,-1.42,2.38,329.1,2.77,-1.32,2.39,331.21,2.73,-1.16
2009071007,0.556,2.62,339.3,2.8,-1.12,2.45,335.47,2.69,-1.32,2.35,330.69,2.69,-1.08,2.45,336.16,2.68,-0.99
2009071008,0.534,2.53,340.74,2.68,-0.95,2.52,339.39,2.7,-1.23,2.32,332.02,2.63,-0.85,2.55,341.59,2.68,-0.88
2009071009,0.656,2.67,341.2,2.82,-0.85,2.65,342.15,2.78,-1.16,2.56,335.67,2.81,-0.68,2.9,346.87,2.98,-0.91
2009071010,0.683,3.17,341.22,3.35,-0.85,2.89,343.54,3.01,-1.07,3.2,341.54,3.38,-0.6,3.64,350.64,3.69,-1.08
2009071011,0.608,3.87,342.02,4.07,-0.85,3.22,345.19,3.33,-0.96,4,346.57,4.11,-0.5,4.48,353.65,4.51,-1.26
2009071012,0.455,4.52,344.39,4.69,-0.72,3.6,348.7,3.67,-0.8,4.61,350.1,4.68,-0.22,5.07,357.5,5.07,-1.26
2009071013,0.471,4,354.72,4.02,-0.6,4.77,352.85,4.8,0.32,5.14,3.6,5.15,-0.03,6,359.69,6,-0.37
2009071014,0.651,4.38,1.8,4.38,-0.31,4.64,356.17,4.66,0.96,4.94,11.03,5.03,0.54,6.21,4.93,6.23,0.14
2009071015,0.571,4.72,8.48,4.77,0.09,4.51,1.14,4.51,1.46,4.81,16.87,5.03,1.43,6.36,12.66,6.52,0.7
2009071016,0.429,4.98,14.02,5.14,0.61,4.55,7.68,4.59,1.65,5.02,18.22,5.29,2.49,6.45,21.08,6.91,1.24
2009071017,0.46,5.17,18.61,5.45,1.19,4.71,14.15,4.86,1.68,5.41,17.22,5.66,3.56,6.46,28.82,7.38,1.74
2009071018,0.529,5.27,22.56,5.71,1.72,4.87,19.48,5.17,1.73,5.71,16.88,5.96,4.49,6.39,35.08,7.81,2.19
2009071019,0.397,5.29,25.97,5.89,2.14,4.93,23.44,5.37,1.97,5.72,19,6.05,5.13,6.22,39.47,8.06,2.58
2009071020,0.476,5.31,28.49,6.04,2.38,4.88,25.97,5.43,2.3,5.47,22.81,5.94,5.25,5.91,41.63,7.91,2.88
2009071021,0.265,5.38,29.55,6.19,2.4,4.74,26.85,5.31,2.59,5.07,27.05,5.69,4.64,5.39,40.7,7.11,3.05
2009071022,0.164,5.55,28.89,6.34,2.19,4.53,25.83,5.04,2.7,4.59,30.47,5.33,3.22,4.65,34.72,5.66,3.06
2009071023,0.138,5.64,27.32,6.35,1.86,4.27,23.57,4.66,2.59,4.08,32.35,4.83,1.62,3.83,22.89,4.16,2.91
2009071100,0.063,5.4,25.65,5.99,1.53,3.95,21.21,4.24,2.19,3.56,31.65,4.18,0.59,3.1,10.78,3.16,2.59
2009071101,0.048,3.61,19.93,3.84,1.52,3.05,26.51,3.41,0.66,2.62,14.16,2.7,2.41,1.68,55.12,2.94,1.31
2009071102,0.063,3.29,19.02,3.48,0.73,2.63,15.59,2.73,1.3,2.36,28.79,2.7,2.07,1.74,49.88,2.7,1.13
2009071103,0.053,3.06,16.81,3.2,0.02,2.35,0.55,2.35,1.73,2.32,36.7,2.89,1.82,2.07,41.33,2.76,0.93
2009071104,0.079,2.97,12.28,3.04,-0.45,2.26,348.77,2.3,1.4,2.42,30.09,2.8,1.71,2.5,34.4,3.03,0.65
2009071105,0.069,2.92,8.74,2.95,-0.67,2.31,343.75,2.41,0.71,2.48,16.02,2.58,1.82,2.72,33.79,3.28,0.45
2009071106,0.063,2.77,10.82,2.83,-0.69,2.44,344.29,2.54,0.29,2.29,7.17,2.31,2.28,2.43,43.11,3.33,0.53
2009071107,0.037,2.43,22.87,2.64,-0.5,2.55,348.92,2.6,0.58,1.7,18.84,1.8,3.1,1.44,65,3.42,1.02
2009071108,0.09,1.82,44.8,2.56,-0.04,2.4,359.04,2.4,1.33,0.83,57.92,1.57,3.92,0.1,88.49,3.92,1.8
2009071109,0.275,0.88,71.68,2.81,0.78,1.73,24.27,1.9,2.1,-0.12,93.38,2.1,4.29,-1.11,104.5,4.44,2.67
2009071110,0.36,-0.36,95.95,3.48,1.98,0.41,78.43,2.02,2.56,-1.01,111.61,2.75,3.92,-1.83,115.05,4.33,3.46
2009071111,0.185,-1.7,112.35,4.47,3.3,-1.22,110.34,3.52,2.81,-1.78,122.42,3.32,3.21,-2.17,124.06,3.87,4.13
2009071112,0.116,-2.85,121.5,5.46,4.38,-2.67,121.4,5.13,3.06,-2.41,128.24,3.89,2.69,-2.33,130.8,3.56,4.66
2009071113,0.069,-3.59,125.66,6.16,3.48,-2.89,129.69,4.52,2.82,-2.5,131.49,3.77,3.71,-1.73,114.96,4.09,5
2009071114,0.09,-4.09,127.39,6.73,4.09,-3.29,128.79,5.25,3.49,-2.74,128.17,4.44,4.35,-2.14,116.16,4.85,5.35
2009071115,0.212,-4.39,127.6,7.2,4.89,-3.71,127.22,6.14,4.48,-3.11,124.76,5.45,5.26,-2.78,117.84,5.95,5.7
2009071116,0.254,-4.7,126.77,7.85,5.82,-4.22,125.93,7.19,5.56,-3.59,122.89,6.62,6.28,-3.53,119.37,7.21,6.29
2009071117,0.45,-4.99,125.55,8.58,6.73,-4.73,125.11,8.23,6.54,-4.12,122.24,7.73,7.2,-4.28,120.72,8.38,6.98
2009071118,0.55,-5.19,124.44,9.18,7.43,-5.15,124.72,9.04,7.24,-4.6,122.41,8.58,7.81,-4.89,122.04,9.21,7.57
2009071119,0.608,-5.25,123.62,9.49,7.77,-5.37,124.63,9.44,7.52,-4.9,123.12,8.97,7.94,-5.24,123.42,9.51,7.9
2009071120,0.688,-5.11,122.87,9.41,7.75,-5.29,124.31,9.38,7.4,-4.94,123.73,8.9,7.69,-5.27,124.44,9.32,7.9
2009071121,0.72,-4.68,121.9,8.87,7.42,-4.83,123.06,8.86,6.97,-4.6,123.43,8.36,7.2,-4.92,124.37,8.72,7.53
2009071122,0.746,-3.97,120.28,7.87,6.85,-3.96,120.05,7.91,6.32,-3.85,121.35,7.4,6.6,-4.19,122.43,7.82,6.79
2009071123,0.714,-3.08,117.66,6.64,6.13,-2.87,115.11,6.77,5.56,-2.89,117.47,6.27,5.9,-3.28,119.04,6.75,5.89
2009071200,0.741,-2.21,113.68,5.5,5.37,-1.8,108.58,5.67,4.83,-2,112.53,5.23,5.11,-2.44,115.54,5.66,5.04
2009071201,0.735,-0.97,101.69,4.78,4.24,-1.39,108.14,4.46,4.23,-1.88,113.95,4.63,3.66,-2.52,124.48,4.45,4.68
2009071202,0.63,-0.41,95.64,4.15,3.83,-0.97,104.18,3.95,3.46,-1.59,114.73,3.81,2.84,-2.04,125.66,3.5,4.13
2009071203,0.54,-0.13,91.91,3.77,3.63,-0.59,99.19,3.68,3,-1.52,116.92,3.37,2.72,-1.52,119.22,3.11,3.77
2009071204,0.418,-0.11,91.75,3.63,3.64,-0.15,92.33,3.64,2.97,-1.61,118.39,3.38,3.05,-1.01,108.41,3.21,3.63
2009071205,0.307,-0.28,94.48,3.57,3.77,0.24,86.32,3.78,3.11,-1.75,119.34,3.57,3.54,-0.63,100.01,3.6,3.56
2009071206,0.148,-0.53,98.84,3.45,3.88,0.42,83.75,3.91,3.07,-1.85,121.14,3.58,3.89,-0.46,96.79,3.91,3.41
2009071207,0.063,-0.78,104.38,3.15,3.88,0.29,85.66,3.89,2.6,-1.84,125.34,3.18,3.84,-0.59,98.67,3.89,3.05
2009071208,0.058,-1.04,111.69,2.81,3.72,-0.04,90.68,3.72,1.9,-1.71,131.95,2.55,3.48,-0.84,103.57,3.58,2.61
2009071209,0.069,-1.32,120.25,2.62,3.38,-0.43,97.3,3.41,1.28,-1.46,138.84,1.94,2.94,-1.02,109.07,3.11,2.26
2009071210,0.053,-1.62,127.08,2.69,2.89,-0.74,104.45,2.98,0.96,-1.12,139.47,1.48,2.37,-0.98,112.35,2.56,2.14
2009071211,0.037,-1.84,129.16,2.92,2.41,-0.95,111.62,2.59,0.86,-0.74,130.76,1.14,1.94,-0.85,113.52,2.12,2.26
2009071212,0.026,-1.87,125.73,3.19,2.17,-1.08,116.38,2.42,0.82,-0.38,114.8,0.91,1.83,-0.83,114.26,2.01,2.59
2009071213,0.005,-1.14,116.02,2.6,0.75,-0.11,98.04,0.76,2.15,-1.06,116.2,2.4,2.26,-1.46,122.8,2.69,2.33
2009071214,0,-1.26,113.97,3.11,0.89,-0.07,94.75,0.89,2.76,-1.47,118.06,3.13,2.86,-1.91,123.72,3.43,2.84
2009071215,0.005,-1.59,113.96,3.92,1.55,-0.45,106.22,1.62,3.47,-1.95,119.24,3.98,3.61,-2.39,123.49,4.33,3.59
2009071216,0.005,-2.21,116.42,4.96,2.9,-1.32,114.46,3.19,4.12,-2.38,119.96,4.76,4.42,-2.86,122.91,5.26,4.45
2009071217,0.005,-2.94,119.16,6.04,4.48,-2.41,118.26,5.09,4.7,-2.78,120.59,5.46,5.18,-3.3,122.52,6.14,5.27
2009071218,0.053,-3.57,121.08,6.91,5.67,-3.35,120.59,6.59,5.21,-3.17,121.34,6.1,5.76,-3.69,122.62,6.84,5.92
2009071219,0.069,-3.9,121.88,7.38,6.04,-3.87,122.68,7.17,5.66,-3.57,122.23,6.69,6.09,-3.99,123.23,7.28,6.26
2009071220,0.122,-3.93,121.7,7.49,5.78,-3.97,124.47,7.01,5.93,-3.84,122.88,7.07,6.15,-4.08,123.61,7.38,6.37
2009071221,0.153,-3.73,120.51,7.34,5.28,-3.72,125.15,6.46,5.88,-3.81,122.91,7.01,5.95,-3.84,122.83,7.08,6.32
2009071222,0.291,-3.34,118.38,7.02,4.84,-3.22,123.64,5.81,5.43,-3.39,121.96,6.4,5.54,-3.19,119.93,6.39,6.18
2009071223,0.349,-2.9,116.53,6.48,4.45,-2.63,120.57,5.17,4.76,-2.75,119.99,5.5,5.02,-2.35,115.11,5.54,5.8
2009071300,0.344,-2.55,116.95,5.62,4.04,-2.12,117.65,4.56,4.11,-2.11,117.24,4.62,4.51,-1.61,109.68,4.79,5.01
2009071301,0.344,-1.81,117.07,3.98,3.65,-1.68,114.71,4.02,4.11,-1.2,106.29,4.28,3.96,-1.73,113.63,4.32,3.54
2009071302,0.349,-1.69,119.13,3.46,3.35,-1.49,113.9,3.67,3.74,-1.1,106.43,3.9,3.36,-1.42,112.85,3.64,3.02
2009071303,0.296,-1.67,123.08,3.06,3.08,-1.52,116.24,3.43,3.31,-1.25,110.74,3.53,2.91,-1.45,116.41,3.25,2.56
2009071304,0.132,-1.7,127.39,2.8,2.76,-1.75,122.42,3.27,2.76,-1.57,119.6,3.17,2.59,-1.69,123.08,3.1,2.23
2009071305,0.175,-1.77,130.89,2.7,2.44,-2.07,130.34,3.2,2.23,-1.92,130.71,2.94,2.4,-1.96,129.3,3.1,2.04
2009071306,0.116,-1.85,132.71,2.73,2.19,-2.33,136.73,3.2,1.89,-2.15,138.68,2.87,2.31,-2.07,131.77,3.1,2.01
2009071307,0.116,-1.95,132.55,2.88,2.09,-2.42,139.24,3.2,1.88,-2.18,139.22,2.88,2.32,-1.87,128.85,2.97,2.12
2009071308,0.069,-1.99,131.07,3.03,2.08,-2.35,138.4,3.14,2.07,-2.06,134.83,2.92,2.35,-1.49,122.4,2.79,2.29
2009071309,0.069,-1.94,128.87,3.09,2.12,-2.13,135.13,3,2.3,-1.91,129.66,2.99,2.36,-1.15,115.97,2.62,2.41
2009071310,0.058,-1.76,125.99,2.99,2.16,-1.82,130.19,2.83,2.45,-1.83,126.7,3.06,2.31,-1,113.35,2.51,2.42
2009071311,0.063,-1.55,121.93,2.94,2.28,-1.61,125.31,2.79,2.62,-1.88,125.69,3.23,2.34,-1.06,114.38,2.57,2.49
2009071312,0.074,-1.46,117.3,3.19,2.57,-1.7,123.53,3.08,2.97,-2.13,125.71,3.65,2.65,-1.34,116.82,2.96,2.83
2009071313,0.111,-2.22,125.66,3.82,3.58,-2.6,125.96,4.43,3.32,-1.8,118.48,3.78,3.04,-1.64,118.36,3.46,3.1
2009071314,0.116,-2.99,128.39,4.82,4.35,-3.18,126.2,5.39,4.19,-2.39,119.72,4.83,3.81,-1.99,117.52,4.3,3.78
2009071315,0.058,-3.76,129.93,5.85,5.09,-3.75,126.38,6.32,5.01,-3.04,121.24,5.86,4.76,-2.53,117.98,5.4,4.49
2009071316,0.058,-4.3,130.03,6.68,5.66,-4.19,126.52,7.04,5.59,-3.67,123.29,6.69,5.77,-3.19,118.93,6.59,5.12
2009071317,0.143,-4.62,129.38,7.29,6.05,-4.5,126.62,7.54,5.95,-4.2,125.24,7.29,6.65,-3.86,120.15,7.69,5.63
2009071318,0.577,-4.78,128.47,7.68,6.29,-4.68,126.67,7.84,6.16,-4.55,126.45,7.66,7.21,-4.45,121.68,8.47,6.01
2009071319,0.725,-4.79,127.54,7.86,6.4,-4.76,126.64,7.98,6.28,-4.65,126.51,7.82,7.32,-4.86,123.58,8.78,6.23
2009071320,0.815,-4.59,126.35,7.75,6.36,-4.68,126.33,7.9,6.29,-4.51,125.63,7.74,7.06,-5.02,125.45,8.66,6.24
2009071321,0.772,-4.12,124.4,7.29,6.15,-4.38,125.47,7.55,6.15,-4.15,124.03,7.42,6.56,-4.88,126.65,8.18,6.01
2009071322,0.561,-3.34,121.23,6.44,5.73,-3.85,123.9,6.91,5.81,-3.62,121.98,6.84,5.94,-4.42,126.62,7.4,5.51
2009071323,0.249,-2.54,117.91,5.43,5.1,-3.25,122.52,6.05,5.22,-3.08,120.57,6.06,5.19,-3.79,126.12,6.42,4.8
2009071400,0.111,-2.07,117.52,4.48,4.23,-2.78,123.3,5.06,4.33,-2.7,121.91,5.1,4.26,-3.2,126.9,5.32,3.97
2009071401,0.085,-2.56,129.1,4.05,3.17,-2.57,129.05,4.08,3.15,-2.79,131.49,4.21,3.01,-2.65,131.33,4.01,3.15
2009071402,0.048,-2.43,139.57,3.2,2.05,-2.52,140.84,3.25,2.1,-2.49,139.9,3.25,2.32,-2.19,133.39,3.19,2.07
2009071403,0.063,-2.18,149.63,2.52,1.35,-2.26,149.11,2.64,1.35,-2.16,147.96,2.55,2.03,-1.74,130.63,2.68,1.28
2009071404,0.058,-1.63,149.96,1.89,1.33,-1.66,141.24,2.13,1.1,-1.72,147.48,2.04,2.03,-1.33,123.3,2.43,0.94
2009071405,0.106,-0.95,134.14,1.36,1.65,-0.96,120.13,1.91,1.15,-1.3,138.47,1.73,2.15,-1,115.01,2.37,0.98
2009071406,0.106,-0.36,106.49,1.26,1.83,-0.52,105.97,1.9,1.23,-1.07,130.93,1.63,2.21,-0.79,109.77,2.35,1.21
2009071407,0.079,-0.04,91.37,1.48,1.54,-0.6,111.24,1.66,1.13,-1.14,135.19,1.61,2.09,-0.74,109.4,2.22,1.48
2009071408,0.058,0.03,88.9,1.7,1.02,-0.93,132.43,1.38,0.87,-1.33,146.66,1.59,1.86,-0.77,112.56,2.01,1.69
2009071409,0.021,-0.09,92.89,1.79,0.63,-1.15,151.09,1.31,0.54,-1.38,158.6,1.48,1.61,-0.82,116.9,1.81,1.79
2009071410,0.026,-0.34,101.12,1.75,0.65,-0.98,146.34,1.18,0.22,-1.11,168.95,1.13,1.44,-0.82,119.53,1.66,1.71
2009071411,0.032,-0.63,111.99,1.68,0.94,-0.62,123.3,1.12,0.01,-0.66,179.44,0.66,1.37,-0.81,120.54,1.59,1.55
2009071412,0.021,-0.88,121.81,1.67,1.24,-0.35,105.68,1.29,0.02,-0.24,176.24,0.24,1.41,-0.86,121.4,1.65,1.42
2009071413,0,-0.4,106.18,1.44,0.32,-0.04,96.59,0.32,1.55,-1.01,123.08,1.85,1.69,-1.07,122.29,1.99,1.39
2009071414,0,-0.71,115.61,1.64,0.83,-0.07,94.62,0.84,1.8,-1.23,124.45,2.18,1.98,-1.54,127.89,2.5,1.48
2009071415,0,-1.13,123.71,2.03,1.47,-0.32,102.24,1.5,2.17,-1.5,124.65,2.64,2.28,-1.94,130.43,2.99,1.69
2009071416,0,-1.53,125.82,2.62,2.1,-0.75,109.66,2.23,2.63,-1.76,123.81,3.17,2.56,-2.26,131.45,3.41,2.13
2009071417,0,-1.87,125.41,3.23,2.62,-1.24,115.38,2.9,3.04,-1.99,123.2,3.63,2.79,-2.46,131.41,3.72,2.63
2009071418,0,-2.09,125.05,3.64,2.88,-1.64,119.7,3.32,3.21,-2.14,123.7,3.86,2.94,-2.5,130.36,3.86,2.98
2009071419,0.016,-2.17,125.79,3.71,2.8,-1.84,123.31,3.35,3.03,-2.19,125.93,3.74,2.98,-2.37,128.42,3.81,3.01
2009071420,0.005,-2.11,127.83,3.44,2.43,-1.84,127.1,3.05,2.56,-2.12,129.66,3.32,2.83,-2.13,126.9,3.54,2.72
2009071421,0.016,-1.93,131.77,2.9,1.89,-1.69,131.87,2.53,1.93,-1.9,134.62,2.71,2.4,-1.88,128.01,3.05,2.16
2009071422,0.011,-1.63,138.76,2.16,1.26,-1.41,138.14,1.89,1.26,-1.52,140.3,1.97,1.64,-1.66,135.28,2.34,1.43
2009071423,0,-1.07,147.5,1.26,0.66,-0.89,143.54,1.11,0.62,-0.89,145.05,1.09,0.7,-1.33,152.26,1.5,0.68
2009071500,0,-0.09,128.22,0.15,0.18,-0.02,94.82,0.18,0.08,0.05,59.5,0.1,-0.25,-0.69,199.9,0.74,0.12
2009071501,0,1.25,355.1,1.25,-0.32,1.3,346.14,1.34,-1.06,0.35,288.49,1.12,-1.55,0.02,270.84,1.55,-0.11
2009071502,0,2.54,351.98,2.57,-0.69,2.55,344.88,2.64,-1.71,1.52,311.62,2.29,-2.09,1.05,296.6,2.34,-0.36
2009071503,0.021,3.43,347.4,3.52,-1.14,3.38,341.37,3.56,-2.21,2.41,317.43,3.27,-2.13,1.91,311.78,2.86,-0.77
2009071504,0.063,3.59,338.18,3.87,-1.73,3.51,333.77,3.92,-2.58,2.75,316.84,3.77,-1.87,2.58,324.1,3.18,-1.44
2009071505,0.074,3.19,326.55,3.83,-2.26,3.15,324.34,3.88,-2.74,2.66,314.23,3.82,-1.59,2.98,331.98,3.38,-2.11
2009071506,0.228,2.52,316.11,3.5,-2.47,2.63,316.73,3.61,-2.62,2.4,312.51,3.55,-1.62,3.02,331.85,3.43,-2.42
2009071507,0.413,1.85,310.56,2.84,-2.21,2.2,314.84,3.12,-2.21,2.17,314.5,3.09,-2.15,2.68,321.24,3.44,-2.16
2009071508,0.46,1.39,310.61,2.13,-1.81,1.92,316.66,2.64,-1.75,2.1,320.24,2.74,-2.9,2.26,307.97,3.68,-1.62
2009071509,0.614,1.32,317.13,1.81,-1.73,1.79,315.95,2.48,-1.56,2.32,326.05,2.8,-3.45,2.17,302.13,4.07,-1.23
2009071510,0.619,1.78,323.62,2.21,-2.25,1.81,308.84,2.89,-1.84,2.87,327.39,3.41,-3.5,2.66,307.22,4.39,-1.31
2009071511,0.508,2.59,326.31,3.12,-3.05,2.1,304.61,3.7,-2.35,3.65,327.2,4.34,-3.2,3.51,317.66,4.75,-1.73
2009071512,0.857,3.53,327.69,4.18,-3.61,2.77,307.5,4.55,-2.76,4.48,328.34,5.26,-2.81,4.38,327.3,5.2,-2.23
2009071513,0.831,3.85,316.95,5.26,-2.82,5.21,331.55,5.92,-2.54,4.98,332.94,5.59,-2.5,4.98,333.31,5.57,-3.59
2009071514,0.926,5,326.93,5.97,-2.67,5.75,335.08,6.34,-2.45,5.38,335.46,5.91,-2.49,5.53,335.81,6.07,-3.26
2009071515,0.868,5.83,332.59,6.57,-2.54,6.02,337.12,6.53,-2.55,5.7,335.93,6.24,-2.7,5.96,335.62,6.55,-3.03
2009071516,0.81,6.03,332.15,6.82,-2.58,5.96,336.61,6.5,-2.79,6.04,335.22,6.65,-3.01,6.24,334.27,6.93,-3.19
2009071517,0.651,5.75,328.39,6.75,-2.66,5.69,334.9,6.28,-3,6.29,334.52,6.96,-3.13,6.3,333.57,7.04,-3.54
2009071518,0.508,5.25,324.47,6.45,-2.59,5.32,334.06,5.92,-2.94,6.29,334.92,6.95,-2.79,6.09,335.4,6.7,-3.75
2009071519,0.291,4.74,322.92,5.94,-2.22,4.95,335.85,5.42,-2.5,5.94,337.18,6.45,-1.83,5.58,341.85,5.87,-3.58
2009071520,0.138,4.2,323.06,5.25,-1.7,4.48,339.17,4.79,-1.88,5.31,340.49,5.63,-0.68,4.85,351.97,4.9,-3.15
2009071521,0.048,3.54,322.9,4.44,-1.26,3.77,341.47,3.98,-1.39,4.5,342.83,4.71,0.06,4.04,0.91,4.04,-2.68
2009071522,0.079,2.74,320.05,3.57,-1.07,2.77,338.94,2.97,-1.21,3.6,341.4,3.8,0.05,3.23,0.8,3.23,-2.29
2009071523,0.101,1.89,315.45,2.66,-1.08,1.75,328.48,2.06,-1.05,2.65,338.39,2.85,-0.29,2.4,353.11,2.42,-1.86
2009071600,0.111,1.16,314.29,1.66,-1.21,1.09,312.16,1.63,-0.49,1.67,343.57,1.74,-0.28,1.47,349.11,1.5,-1.19
2009071601,0.058,1.02,307.06,1.69,0.71,0.67,46.43,0.98,0.51,0.44,49.14,0.68,3.2,-1.8,119.39,3.68,-1.35
2009071602,0.175,1.2,313.79,1.73,2.09,-0.2,95.58,2.1,1.7,-0.53,107.26,1.78,3.91,-2.91,126.61,4.87,-1.25
2009071603,0.376,1.18,331.17,1.34,3.02,-0.83,105.47,3.13,2.68,-1.22,114.5,2.94,4.1,-3.1,127.07,5.14,-0.65
2009071604,0.434,0.63,42.79,0.86,3.04,-1.13,110.41,3.24,2.99,-1.48,116.41,3.34,3.92,-2.66,124.18,4.73,0.58
2009071605,0.402,-0.2,95.85,2,2.47,-1.22,116.21,2.75,2.77,-1.44,117.41,3.12,3.52,-1.94,118.9,4.02,1.99
2009071606,0.407,-0.95,107.82,3.12,1.8,-1.26,125.02,2.19,2.32,-1.26,118.61,2.64,3.07,-1.32,113.2,3.34,2.97
2009071607,0.317,-1.34,113.34,3.38,1.42,-1.38,134.25,1.98,1.88,-1.11,120.72,2.18,2.73,-1.06,111.32,2.93,3.1
2009071608,0.243,-1.44,118.13,3.05,1.34,-1.49,137.99,2.01,1.56,-1.01,122.96,1.86,2.51,-1.07,113.09,2.73,2.69
2009071609,0.138,-1.43,122.75,2.64,1.49,-1.45,134.23,2.08,1.45,-0.95,123.13,1.74,2.44,-1.13,114.87,2.69,2.22
2009071610,0.085,-1.46,124.84,2.55,1.78,-1.18,123.52,2.14,1.61,-0.92,119.79,1.86,2.53,-1.1,113.52,2.76,2.1
2009071611,0.042,-1.55,123.58,2.8,2.18,-0.86,111.49,2.35,2.01,-0.96,115.58,2.22,2.8,-1.07,110.88,3,2.33
2009071612,0.063,-1.69,120.57,3.33,2.69,-0.74,105.45,2.79,2.57,-1.09,112.93,2.8,3.28,-1.19,109.85,3.49,2.87
2009071613,0.053,-1,107.15,3.41,3.25,-1.33,112.24,3.51,3.97,-1.55,111.38,4.26,3.71,-1.53,112.49,4.01,3.25
2009071614,0.053,-1.55,112.1,4.12,3.92,-1.66,112.96,4.26,4.68,-2.07,113.93,5.12,4.36,-1.83,112.72,4.73,3.82
2009071615,0.011,-2.21,117.29,4.83,4.45,-2.05,114.75,4.9,5.19,-2.6,116.62,5.81,4.92,-2.19,114.01,5.39,4.29
2009071616,0.074,-2.85,121.72,5.42,4.75,-2.47,117.47,5.36,5.36,-3.02,119.35,6.15,5.34,-2.57,115.71,5.93,4.61
2009071617,0.122,-3.38,125.24,5.86,4.85,-2.88,120.67,5.64,5.27,-3.28,121.88,6.21,5.55,-2.88,117.44,6.25,4.79
2009071618,0.143,-3.76,127.77,6.14,4.81,-3.23,123.84,5.8,5.06,-3.38,123.74,6.08,5.45,-3.02,118.99,6.23,4.86
2009071619,0.127,-3.94,129.18,6.24,4.7,-3.49,126.6,5.86,4.83,-3.32,124.47,5.86,5.02,-2.94,120.35,5.82,4.83
2009071620,0.143,-3.89,129.6,6.1,4.53,-3.66,128.89,5.82,4.58,-3.16,124.58,5.56,4.4,-2.73,121.87,5.18,4.7
2009071621,0.206,-3.6,129.07,5.71,4.31,-3.71,130.68,5.69,4.24,-2.97,124.97,5.18,3.79,-2.55,123.91,4.56,4.43
2009071622,0.153,-3.08,127.43,5.06,4.04,-3.63,131.93,5.43,3.8,-2.79,126.32,4.71,3.34,-2.47,126.45,4.15,4.02
2009071623,0.053,-2.42,124.55,4.27,3.66,-3.36,132.53,4.97,3.31,-2.54,127.47,4.17,3,-2.4,128.6,3.84,3.51
2009071700,0.085,-1.75,120.39,3.47,3.11,-2.82,132.24,4.2,2.86,-2.07,125.92,3.53,2.67,-2.18,129.25,3.44,2.99
2009071701,0.159,-2.01,130.2,3.11,2.52,-1.34,117.94,2.86,2.27,-1.72,127.19,2.84,2.87,-1.95,124.22,3.47,2.38
2009071702,0.058,-1.12,124.01,2.01,2.28,-0.53,103.05,2.34,1.89,-1.16,121.48,2.22,2.55,-1.35,117.84,2.88,1.66
2009071703,0.016,-0.42,109.05,1.28,2.09,0.1,87.27,2.09,1.66,-0.69,112.44,1.8,2.24,-0.86,111.05,2.4,1.21
2009071704,0.016,-0.08,94.02,1.19,1.92,0.36,79.3,1.96,1.65,-0.45,105.15,1.71,1.95,-0.48,103.84,2.01,1.19
2009071705,0.005,0,89.99,1.41,1.81,0.39,77.93,1.85,1.75,-0.38,102.24,1.8,1.69,-0.19,96.54,1.7,1.41
2009071706,0.026,0.03,89.07,1.62,1.79,0.37,78.29,1.83,1.79,-0.37,101.65,1.83,1.46,0,89.94,1.46,1.62
2009071707,0.042,0.14,84.91,1.62,1.88,0.46,76.37,1.93,1.65,-0.32,101.01,1.68,1.28,0.13,84.4,1.28,1.61
2009071708,0.063,0.32,77.36,1.48,1.99,0.54,74.81,2.07,1.41,-0.23,99.26,1.42,1.1,0.27,76.05,1.14,1.45
2009071709,0.016,0.5,68.37,1.35,2.04,0.47,77.02,2.09,1.18,-0.11,95.2,1.19,0.9,0.56,57.99,1.06,1.25
2009071710,0,0.59,62.67,1.28,1.96,0.14,85.96,1.96,1.08,0.01,89.33,1.08,0.65,1.04,32.12,1.22,1.14
2009071711,0,0.51,65.27,1.23,1.82,-0.35,100.87,1.86,1.11,0.04,87.99,1.11,0.42,1.47,16.08,1.53,1.11
2009071712,0,0.19,80.76,1.21,1.74,-0.84,115.7,1.93,1.24,-0.14,96.36,1.24,0.31,1.57,11.05,1.6,1.19
2009071713,0,-1.21,123.83,2.17,1.44,-0.58,111.83,1.55,0.36,1.13,17.66,1.18,0.1,0.83,6.99,0.84,1.8
2009071714,0,-1.47,126.91,2.45,1.65,-1.13,124.38,2,0.54,0.35,57.27,0.65,0.25,0.69,19.93,0.73,1.96
2009071715,0,-1.69,128.07,2.75,1.82,-1.61,131.49,2.43,0.79,-0.48,121.31,0.92,0.54,0.42,52.12,0.69,2.16
2009071716,0,-1.92,129.18,3.04,1.9,-1.88,134.7,2.67,1.05,-1.13,137.16,1.54,0.94,0.04,87.3,0.94,2.36
