date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2009071002,0.227,0.52,278.01,3.72,-3.41,0.8,283.13,3.5,-3.24,0.82,284.19,3.34,-2.79,1.11,291.73,3,-3.68
2009071003,0.188,0.75,280.91,3.95,-3.32,0.77,283.05,3.41,-3.02,0.77,284.38,3.12,-2.9,1.1,290.76,3.11,-3.88
2009071004,0.128,0.78,281.71,3.82,-3.36,0.8,283.4,3.45,-2.85,0.76,284.88,2.94,-3.03,1.08,289.53,3.22,-3.74
2009071005,0.119,0.64,280.78,3.44,-3.42,0.82,283.52,3.51,-2.7,0.74,285.23,2.8,-3.1,0.99,287.74,3.26,-3.38
2009071006,0.128,0.43,278.32,3,-3.35,0.74,282.46,3.43,-2.57,0.68,284.8,2.66,-3.05,0.81,284.79,3.16,-2.97
2009071007,0.138,0.23,274.9,2.65,-3.07,0.51,279.44,3.11,-2.44,0.58,283.39,2.51,-2.84,0.5,280.03,2.88,-2.64
2009071008,0.128,0.09,272.19,2.47,-2.76,0.28,275.74,2.77,-2.34,0.54,283.08,2.4,-2.57,0.23,275.01,2.58,-2.47
2009071009,0.079,0.11,272.45,2.49,-2.66,0.23,274.99,2.68,-2.32,0.7,286.81,2.43,-2.4,0.16,273.76,2.4,-2.49
2009071010,0.119,0.31,276.61,2.69,-2.93,0.52,280.04,2.98,-2.42,1.14,295.28,2.67,-2.4,0.42,280,2.44,-2.67
2009071011,0.099,0.66,283.1,2.92,-3.3,1.07,288.05,3.47,-2.53,1.75,304.76,3.07,-2.46,0.93,290.69,2.63,-2.85
2009071012,0.04,1.1,291.7,2.97,-3.4,1.79,297.75,3.84,-2.53,2.38,313.21,3.47,-2.39,1.53,302.51,2.84,-2.76
2009071013,0.01,2.56,310.6,3.94,-2.34,2.9,321.11,3.73,-2.07,2.09,315.29,2.94,-1.25,2.31,331.53,2.63,-2.99
2009071014,0.04,3.34,325.99,4.03,-1.95,3.37,329.97,3.89,-1.52,2.59,329.55,3.01,-0.52,2.87,349.67,2.92,-2.25
2009071015,0.04,4.07,339.95,4.33,-1.37,3.85,340.5,4.09,-0.85,3.04,344.32,3.16,0,3.33,359.93,3.33,-1.48
2009071016,0.03,4.7,349.02,4.79,-0.65,4.41,351.63,4.46,-0.17,3.43,357.14,3.43,0.33,3.66,5.17,3.68,-0.91
2009071017,0.04,5.13,354.76,5.15,0.02,4.93,0.25,4.93,0.31,3.71,4.72,3.73,0.56,3.83,8.32,3.87,-0.47
2009071018,0.04,5.26,359.74,5.26,0.43,5.25,4.72,5.26,0.34,3.84,5.03,3.85,0.77,3.76,11.64,3.84,-0.02
2009071019,0.03,5.01,5.56,5.04,0.44,5.27,4.75,5.28,-0.21,3.78,356.8,3.78,1,3.45,16.19,3.59,0.49
2009071020,0.03,4.53,10.32,4.6,0.15,5.05,1.69,5.05,-1.04,3.63,344.08,3.78,1.01,3.05,18.26,3.22,0.82
2009071021,0.01,3.96,9.54,4.01,-0.25,4.71,356.92,4.71,-1.72,3.51,333.92,3.91,0.5,2.79,10.09,2.83,0.66
2009071022,0.02,3.45,357.37,3.46,-0.61,4.36,352.07,4.4,-1.94,3.52,331.16,4.02,-0.67,2.8,346.58,2.88,-0.16
2009071023,0.049,3.1,338.68,3.33,-0.82,4.15,348.87,4.23,-1.74,3.65,334.49,4.05,-1.97,2.98,326.57,3.57,-1.21
2009071100,0.128,2.97,327.27,3.53,-0.81,4.27,349.26,4.35,-1.27,3.87,341.85,4.07,-2.72,3.16,319.27,4.17,-1.91
2009071101,0.217,4.78,353.81,4.81,-0.66,4.14,350.97,4.19,-2.46,3.23,322.78,4.06,-3.14,2.27,305.82,3.87,-0.52
2009071102,0.247,5.37,0.98,5.37,-0.07,4.47,359.07,4.47,-1.49,3.3,335.67,3.62,-2.46,2.94,320.09,3.83,0.09
2009071103,0.257,5.63,10.51,5.73,0.32,4.88,3.78,4.89,-0.35,3.52,354.27,3.54,-1.12,3.58,342.68,3.75,1.05
2009071104,0.366,5.28,23.47,5.76,0.45,5.32,4.81,5.34,0.55,3.98,7.88,4.02,0.6,4.13,8.19,4.18,2.29
2009071105,0.464,4.53,37.76,5.73,0.57,5.6,5.8,5.63,1.27,4.47,15.91,4.64,2.29,4.48,27.03,5.03,3.51
2009071106,0.791,3.71,49.19,5.67,1.04,5.48,10.7,5.58,1.98,4.69,22.92,5.09,3.54,4.47,38.42,5.7,4.29
2009071107,0.711,3.08,54.78,5.35,2.05,4.85,22.92,5.26,2.79,4.47,31.98,5.27,4.07,4.04,45.21,5.74,4.37
2009071108,0.484,2.75,55.44,4.86,3.21,4.05,38.41,5.17,3.6,4.09,41.3,5.45,4.07,3.55,48.97,5.4,4
2009071109,0.415,2.76,52.35,4.52,3.97,3.56,48.11,5.33,4.24,3.95,46.98,5.79,3.86,3.4,48.59,5.15,3.58
2009071110,0.346,3.07,48.08,4.59,3.96,3.71,46.85,5.42,4.61,4.32,46.86,6.32,3.7,3.83,43.99,5.33,3.41
2009071111,0.395,3.37,46.32,4.88,3.59,4.31,39.77,5.61,4.87,4.99,44.33,6.97,3.68,4.19,41.3,5.58,3.53
2009071112,0.395,3.31,49.48,5.1,3.44,5.03,34.43,6.09,5.23,5.63,42.92,7.68,3.85,3.62,46.72,5.28,3.87
2009071113,0.178,5.55,35.47,6.82,5.83,5.95,44.4,8.33,4.18,1.65,68.52,4.5,4.15,0.82,78.78,4.23,3.96
2009071114,0.099,5.69,40.61,7.49,6.53,5.88,48.02,8.79,4.51,-0.68,98.63,4.56,4.39,0.28,86.32,4.4,4.88
2009071115,0,5.25,47.78,7.82,7.13,5.34,53.14,8.91,4.58,-1.94,112.93,4.97,4.78,-0.29,93.52,4.79,5.79
2009071116,0.089,4.18,56.71,7.62,7.45,4.35,59.7,8.63,4.25,-1.15,105.13,4.4,5.26,-0.85,99.13,5.33,6.37
2009071117,0.543,2.81,67,7.18,7.53,3.09,67.7,8.14,3.75,0.74,78.82,3.82,5.77,-1.22,101.94,5.89,6.61
2009071118,0.455,1.57,76.64,6.79,7.42,1.76,76.63,7.63,3.39,2.33,55.49,4.12,6.21,-1.24,101.25,6.33,6.61
2009071119,0.613,0.77,83.16,6.45,7.15,0.54,85.65,7.17,3.43,2.56,53.31,4.28,6.54,-0.84,97.28,6.59,6.41
2009071120,0.346,0.14,88.68,5.94,6.55,-0.66,95.79,6.58,3.91,1.72,66.28,4.27,6.77,-0.45,93.77,6.78,5.94
2009071121,0.464,-0.73,98.14,5.16,5.4,-2.01,110.39,5.77,4.82,0.46,84.53,4.84,6.91,-0.61,95.05,6.94,5.11
2009071122,0.494,-2.1,118.48,4.39,3.63,-3.55,134.38,5.07,6.01,-0.69,96.56,6.05,6.94,-1.68,103.6,7.14,3.86
2009071123,0.514,-3.63,147.05,4.32,1.57,-4.96,162.43,5.2,6.8,-1.7,104.06,7.01,6.53,-3.2,116.13,7.27,2.35
2009071200,0.445,-4.85,170.96,4.92,-0.3,-5.81,182.94,5.82,6.37,-2.66,112.64,6.9,5.3,-4.54,130.59,6.97,0.77
2009071201,0.445,-5.81,195.37,6.03,4.25,-3.6,130.21,5.57,3.07,-5.18,149.4,6.02,2.94,-4.19,144.95,5.12,-1.6
2009071202,0.583,-5.18,203.97,5.67,1.32,-4.37,163.17,4.56,0.51,-5.23,174.38,5.26,0.72,-4.71,171.31,4.76,-2.3
2009071203,0.623,-4.27,210.2,4.93,-1.2,-4.79,194.13,4.93,-1.47,-4.91,196.64,5.13,-0.67,-4.69,188.13,4.74,-2.48
2009071204,0.553,-3.35,213.84,4.03,-2.41,-4.71,207.04,5.29,-2.25,-4.44,206.82,4.98,-1.42,-4.29,198.26,4.52,-2.25
2009071205,0.168,-2.5,217.24,3.14,-2.56,-4.26,210.96,4.97,-2.18,-3.95,208.91,4.51,-1.76,-3.68,205.47,4.08,-1.9
2009071206,0.059,-1.7,226.36,2.47,-2.23,-3.61,211.77,4.24,-1.89,-3.54,208.09,4.01,-1.94,-3.07,212.29,3.63,-1.79
2009071207,0.03,-0.97,245.63,2.35,-1.91,-2.89,213.5,3.47,-1.84,-3.26,209.5,3.74,-2.16,-2.59,219.85,3.37,-2.14
2009071208,0,-0.25,264.56,2.67,-1.71,-2.18,218.05,2.77,-1.95,-2.9,213.96,3.49,-2.33,-2.12,227.79,3.15,-2.66
2009071209,0.049,0.48,279.35,2.97,-1.63,-1.51,227.03,2.22,-1.98,-2.19,222.12,2.95,-2.32,-1.48,237.51,2.75,-2.93
2009071210,0.099,1.26,295.51,2.93,-1.67,-0.91,241.32,1.9,-1.75,-0.97,241.16,2,-2.02,-0.55,254.62,2.09,-2.64
2009071211,0.049,2.05,316.32,2.83,-1.76,-0.32,259.85,1.79,-1.39,0.48,288.98,1.47,-1.52,0.49,287.95,1.59,-1.95
2009071212,0.02,2.78,338.11,2.99,-1.82,0.35,281,1.86,-1.05,1.75,329.04,2.04,-0.95,1.44,326.64,1.72,-1.12
2009071213,0,1.13,302.66,2.1,-0.84,2.54,341.81,2.68,-0.4,2.11,349.13,2.14,-0.59,2.29,345.57,2.36,-1.77
2009071214,0,1.87,321.14,2.41,-0.55,2.89,349.33,2.94,0.18,2.47,4.18,2.47,0.01,2.52,0.3,2.52,-1.51
2009071215,0.01,2.39,337.81,2.58,0.09,2.93,1.84,2.93,0.91,2.53,19.78,2.69,0.97,2.24,23.48,2.44,-0.98
2009071216,0.02,2.56,356.95,2.57,1.23,2.77,24.01,3.03,1.85,2.34,38.41,2.99,2.12,1.62,52.68,2.67,-0.14
2009071217,0.02,2.49,18.36,2.63,2.53,2.56,44.63,3.6,2.92,1.95,56.17,3.51,3.25,0.89,74.71,3.37,0.83
2009071218,0.059,2.36,35.48,2.9,3.5,2.44,55.1,4.27,3.96,1.46,69.71,4.22,4.15,0.31,85.78,4.16,1.68
2009071219,0.069,2.28,44.71,3.21,3.84,2.5,56.97,4.58,4.84,0.95,78.84,4.94,4.65,0.03,89.6,4.65,2.26
2009071220,0.04,2.14,50.8,3.39,3.75,2.49,56.43,4.5,5.39,0.53,84.43,5.42,4.77,-0.12,91.42,4.78,2.63
2009071221,0.04,1.77,58.76,3.41,3.62,2.14,59.41,4.2,5.43,0.28,87.08,5.43,4.63,-0.42,95.21,4.64,2.91
2009071222,0.01,1.01,72.5,3.35,3.7,1.22,71.74,3.9,4.86,0.23,87.32,4.87,4.27,-1.07,104.1,4.4,3.19
2009071223,0.128,-0.21,93.61,3.33,3.9,-0.18,92.69,3.9,4.01,0.08,88.93,4.01,3.73,-1.96,117.69,4.22,3.32
2009071300,0.198,-1.93,122.09,3.64,4,-1.92,115.67,4.44,3.26,-0.56,99.82,3.31,3.01,-2.89,133.76,4.17,3.08
2009071301,0.198,-3.78,134.57,5.39,2.91,-1.9,123.2,3.47,2.15,-3.68,149.74,4.26,3.23,-2.93,132.21,4.36,3.84
2009071302,0.198,-5.32,147.28,6.33,2.72,-3.45,141.76,4.4,1.26,-4.21,163.36,4.39,3.15,-3.67,139.35,4.83,3.42
2009071303,0.119,-6.03,155.36,6.64,2.37,-4.57,152.59,5.15,0.51,-4.36,173.39,4.39,2.67,-3.91,145.7,4.74,2.77
2009071304,0.119,-5.61,160.79,5.94,1.62,-4.78,161.28,5.05,0.02,-4.08,179.77,4.08,1.97,-3.79,152.61,4.27,1.96
2009071305,0.435,-4.55,165.48,4.7,0.69,-4.38,171.02,4.43,-0.21,-3.47,183.49,3.48,1.27,-3.44,159.74,3.67,1.18
2009071306,0.484,-3.52,169.32,3.58,-0.08,-3.83,181.24,3.83,-0.21,-2.71,184.41,2.72,0.84,-3.01,164.43,3.13,0.66
2009071307,0.287,-3.05,169.47,3.1,-0.44,-3.5,187.19,3.53,0,-1.93,180.07,1.93,0.84,-2.62,162.2,2.75,0.57
2009071308,0.198,-2.98,166.2,3.07,-0.41,-3.27,187.2,3.29,0.4,-1.19,161.61,1.26,1.13,-2.31,153.96,2.57,0.73
2009071309,0.148,-2.97,162.73,3.11,-0.1,-2.89,181.91,2.9,0.98,-0.55,119.27,1.12,1.47,-2.09,144.97,2.56,0.92
2009071310,0.069,-2.79,160.72,2.96,0.39,-2.23,170.09,2.27,1.7,-0.05,91.54,1.7,1.68,-1.99,139.88,2.6,0.98
2009071311,0.059,-2.52,158.97,2.7,0.86,-1.52,150.44,1.75,2.37,0.26,83.84,2.38,1.74,-1.96,138.41,2.62,0.97
2009071312,0.01,-2.35,155.89,2.57,1.12,-1.09,134.24,1.56,2.73,0.29,84,2.74,1.68,-1.96,139.32,2.58,1.05
2009071313,0,-1.15,138.02,1.55,2.66,0.01,89.68,2.66,1.56,-1.95,141.26,2.5,1.4,-1.5,136.99,2.05,1.04
2009071314,0,-1.45,150.71,1.67,2.42,-0.46,100.83,2.46,1.52,-1.9,141.4,2.43,1.7,-1.26,126.57,2.12,0.82
2009071315,0,-1.63,155.56,1.79,2.4,-1.02,112.96,2.6,1.71,-1.79,136.38,2.47,2.24,-1.2,118.1,2.54,0.74
2009071316,0.02,-1.42,144.38,1.75,2.84,-1.51,118.07,3.22,2.24,-1.63,126.04,2.76,2.88,-1.27,113.82,3.15,1.02
2009071317,0.079,-1.04,123.43,1.89,3.51,-1.84,117.63,3.97,2.94,-1.49,116.82,3.29,3.42,-1.49,113.59,3.74,1.58
2009071318,0.128,-0.8,109.48,2.4,4.06,-1.87,114.73,4.47,3.59,-1.47,112.32,3.88,3.67,-1.89,117.22,4.12,2.26
2009071319,0.208,-0.91,107.39,3.05,4.18,-1.54,110.26,4.46,3.97,-1.64,112.39,4.3,3.46,-2.4,124.8,4.21,2.91
2009071320,0.227,-1.16,109.26,3.52,3.85,-1.02,104.85,3.98,3.97,-1.81,114.58,4.36,2.89,-2.78,133.9,4.01,3.33
2009071321,0.148,-1.23,110.45,3.51,3.07,-0.51,99.41,3.11,3.44,-1.78,117.37,3.88,2.09,-2.68,142.02,3.4,3.29
2009071322,0.138,-0.91,108.79,2.82,1.91,-0.2,95.89,1.92,2.39,-1.43,120.8,2.78,1.22,-1.92,147.69,2.27,2.67
2009071323,0.109,-0.5,107.2,1.7,0.59,-0.18,106.8,0.62,1.18,-1.03,131.06,1.56,0.44,-0.95,155.08,1.05,1.62
2009071400,0.04,-0.44,137.02,0.6,-0.62,-0.52,230.09,0.81,0.27,-0.97,164.54,1.01,-0.05,-0.35,187.5,0.36,0.41
2009071401,0.03,-1.23,231.01,1.96,0.01,-1.51,179.72,1.51,-0.11,-0.56,191.33,0.57,0.33,-1.73,169.02,1.76,-1.52
2009071402,0.079,-2.06,224.97,2.92,0.26,-2.35,173.67,2.37,0.19,-1.34,171.98,1.35,0.56,-2.5,167.43,2.56,-2.06
2009071403,0.109,-2.71,219.66,3.52,0.77,-3.1,165.95,3.19,0.75,-2.28,161.81,2.4,1.03,-2.95,160.78,3.12,-2.25
2009071404,0.198,-2.94,215.64,3.62,1.31,-3.41,158.99,3.66,1.45,-3.06,154.74,3.39,1.62,-3.15,152.77,3.55,-2.11
2009071405,0.504,-2.86,212.21,3.38,1.7,-3.38,153.27,3.78,2.05,-3.56,150.05,4.11,2.17,-3.18,145.66,3.85,-1.8
2009071406,0.573,-2.64,209.68,3.04,1.79,-3.16,150.42,3.64,2.32,-3.72,148,4.38,2.49,-3.09,141.11,3.97,-1.5
2009071407,0.366,-2.44,209.07,2.8,1.5,-2.92,152.76,3.28,2.11,-3.53,149.16,4.11,2.46,-2.96,140.25,3.85,-1.36
2009071408,0.227,-2.37,209.62,2.73,0.99,-2.75,160.11,2.92,1.62,-3.2,153.15,3.58,2.17,-2.88,143,3.6,-1.35
2009071409,0.109,-2.5,209.53,2.87,0.5,-2.73,169.65,2.77,1.18,-2.99,158.54,3.22,1.75,-2.92,149.13,3.41,-1.41
2009071410,0.128,-2.85,207.56,3.21,0.19,-2.89,176.16,2.9,1.01,-3.09,161.97,3.25,1.34,-3.14,156.98,3.41,-1.49
2009071411,0.227,-3.26,203.87,3.56,0.06,-3.07,178.86,3.07,1,-3.32,163.26,3.47,1.04,-3.38,162.91,3.54,-1.44
2009071412,0.079,-3.51,198.09,3.69,0.03,-3.04,179.45,3.04,0.97,-3.45,164.34,3.58,0.96,-3.44,164.37,3.57,-1.15
2009071413,0.04,-2.67,179.26,2.67,0.78,-3.29,166.73,3.38,1.15,-3.17,160.05,3.37,0.59,-3.11,169.33,3.16,0.03
2009071414,0,-2.1,178.98,2.1,0.53,-2.92,169.72,2.97,1.46,-2.7,151.6,3.07,0.48,-2.67,169.88,2.71,0.04
2009071415,0,-1.55,179.79,1.55,0.39,-2.48,171.12,2.51,1.69,-2.2,142.5,2.78,0.58,-2.16,164.87,2.24,0.01
2009071416,0.01,-1.17,183.45,1.18,0.45,-2.07,167.6,2.12,1.7,-1.81,136.81,2.49,0.82,-1.62,153.01,1.82,-0.07
2009071417,0.01,-0.93,186.83,0.94,0.63,-1.71,159.73,1.82,1.61,-1.52,133.41,2.21,1.11,-1.1,134.74,1.56,-0.11
2009071418,0.049,-0.73,181.15,0.73,0.77,-1.4,151.34,1.6,1.58,-1.27,128.84,2.02,1.34,-0.67,116.42,1.5,-0.01
2009071419,0.099,-0.46,149.87,0.54,0.74,-1.12,146.64,1.34,1.71,-1,120.42,1.98,1.45,-0.37,104.14,1.5,0.27
2009071420,0.128,-0.09,98.71,0.58,0.56,-0.8,144.97,0.97,1.81,-0.63,109.29,1.91,1.36,-0.09,93.7,1.37,0.57
2009071421,0.208,0.45,56.12,0.8,0.27,-0.35,141.87,0.44,1.58,-0.05,91.72,1.58,1.01,0.3,73.31,1.05,0.67
2009071422,0.119,1.14,19.82,1.22,-0.06,0.27,346.56,0.27,0.85,0.79,47.1,1.16,0.38,0.89,23.1,0.97,0.41
2009071423,0.138,1.84,359.25,1.84,-0.37,0.94,338.3,1.01,-0.07,1.7,357.79,1.7,-0.31,1.56,348.78,1.59,-0.02
2009071500,0.099,2.32,350.28,2.35,-0.57,1.52,339.51,1.62,-0.77,2.42,342.32,2.54,-0.79,2.13,339.69,2.27,-0.4
2009071501,0.059,1.89,342.63,1.98,-0.97,2.78,340.79,2.94,-0.87,2.49,340.71,2.63,0.47,2.09,12.57,2.14,-0.59
2009071502,0.049,2.15,345.5,2.22,-0.82,2.88,344.2,3,-0.68,2.67,345.68,2.76,0.57,2.38,13.41,2.45,-0.56
2009071503,0.04,2.43,345.98,2.51,-0.58,2.9,348.64,2.96,-0.43,2.78,351.15,2.81,0.45,2.54,9.98,2.58,-0.61
2009071504,0.049,2.8,343.25,2.93,-0.49,2.97,350.65,3.01,-0.3,2.88,354.04,2.9,0.17,2.6,3.84,2.6,-0.84
2009071505,0.059,3.09,339.16,3.31,-0.54,3.03,349.94,3.08,-0.34,2.94,353.47,2.96,-0.16,2.59,356.57,2.59,-1.18
2009071506,0.109,3.08,334.37,3.42,-0.68,3,347.21,3.07,-0.56,2.9,349.03,2.95,-0.44,2.54,350.15,2.58,-1.48
2009071507,0.089,2.64,328.14,3.11,-0.87,2.82,342.77,2.95,-0.98,2.75,340.38,2.92,-0.61,2.49,346.18,2.57,-1.64
2009071508,0.069,2.14,321.16,2.74,-1.1,2.65,337.38,2.87,-1.51,2.61,329.91,3.02,-0.72,2.51,343.91,2.61,-1.72
2009071509,0.099,2.02,318.47,2.69,-1.36,2.69,333.12,3.01,-2.07,2.66,322.1,3.37,-0.85,2.66,342.24,2.79,-1.79
2009071510,0.138,2.58,323.76,3.2,-1.62,3.06,332.06,3.46,-2.55,3,319.64,3.94,-1.05,2.99,340.64,3.17,-1.89
2009071511,0.217,3.46,330.23,3.99,-1.81,3.67,333.74,4.09,-2.86,3.54,321.08,4.55,-1.28,3.49,339.91,3.72,-1.98
2009071512,0.158,4.13,334.55,4.57,-1.83,4.35,337.15,4.72,-2.88,4.11,324.94,5.02,-1.45,4.1,340.54,4.34,-1.96
2009071513,0.119,4.97,341.88,5.23,-2.56,4.59,330.86,5.26,-1.5,4.76,342.55,4.99,-1,4.43,347.29,4.54,-1.63
2009071514,0.128,5.52,347.4,5.66,-1.96,5.03,338.73,5.4,-1.4,5.47,345.67,5.64,-0.62,5.03,352.99,5.07,-1.24
2009071515,0.109,6.04,353.11,6.09,-1.18,5.5,347.86,5.63,-1.13,6.2,349.71,6.3,-0.14,5.52,358.5,5.52,-0.73
2009071516,0.109,6.51,358.69,6.51,-0.34,6.03,356.78,6.04,-0.65,6.88,354.64,6.91,0.35,5.89,3.4,5.9,-0.15
2009071517,0.109,6.78,4.97,6.8,0.47,6.42,4.21,6.44,0.15,7.24,1.22,7.24,0.67,6.11,6.27,6.14,0.59
2009071518,0.089,6.65,13.53,6.84,1.16,6.41,10.22,6.51,1.4,6.94,11.44,7.08,0.59,6.17,5.46,6.2,1.6
2009071519,0.316,6.02,25.82,6.69,1.65,5.85,15.74,6.08,3.09,5.81,28.02,6.59,0.04,6.06,0.34,6.06,2.91
2009071520,0.415,5.06,39.81,6.58,2.05,5.01,22.23,5.41,4.64,4.44,46.26,6.43,-0.44,5.72,355.56,5.73,4.22
2009071521,0.474,4.02,51.83,6.5,2.49,4.27,30.2,4.95,5.33,3.58,56.13,6.42,-0.15,5.08,358.34,5.08,5.11
2009071522,0.455,3.13,59.47,6.17,3.05,3.92,37.89,4.97,4.7,3.71,51.75,5.99,1.34,4.15,17.97,4.36,5.31
2009071523,0.543,2.52,62.86,5.52,3.61,3.86,43.14,5.29,3.37,4.25,38.37,5.42,3.33,3.14,46.67,4.57,4.91
2009071600,0.672,2.28,61.08,4.71,4.01,3.9,45.76,5.59,2.21,4.38,26.79,4.9,4.81,2.33,64.15,5.34,4.13
2009071601,0.81,3.91,46.44,5.68,1.89,3.52,28.2,4,5.07,1.93,69.17,5.42,3.25,3.61,41.94,4.86,4.11
2009071602,0.711,3.9,45.99,5.61,2.17,2.25,44.05,3.13,4.44,1.84,67.53,4.8,3.53,3.48,45.45,4.96,4.04
2009071603,0.603,3.91,45.16,5.54,2.62,1.39,61.95,2.96,3.52,1.88,61.86,3.99,3.84,3.03,51.72,4.89,3.93
2009071604,0.543,3.94,44.85,5.56,2.86,1.52,61.93,3.24,2.81,1.9,55.92,3.39,4.15,2.36,60.33,4.77,3.92
2009071605,0.583,3.78,46.53,5.49,2.93,2.09,54.43,3.6,2.44,1.74,54.41,2.99,4.41,1.54,70.8,4.67,3.99
2009071606,0.543,3.16,52.22,5.16,2.95,2.28,52.28,3.73,2.44,1.28,62.42,2.76,4.61,0.62,82.37,4.65,4.08
2009071607,0.514,1.97,64.78,4.62,3.03,1.53,63.22,3.4,2.82,0.44,81.12,2.86,4.7,-0.31,93.77,4.71,4.18
2009071608,0.613,0.6,82.09,4.36,3.19,0.31,84.45,3.2,3.39,-0.49,98.14,3.43,4.68,-1.06,102.74,4.8,4.32
2009071609,0.711,-0.39,94.83,4.6,3.41,-0.65,100.71,3.47,3.94,-1.14,106.18,4.1,4.57,-1.42,107.27,4.78,4.59
2009071610,0.375,-0.62,97.04,5.05,3.7,-0.8,102.25,3.79,4.29,-1.27,106.53,4.47,4.38,-1.27,106.15,4.56,5.01
2009071611,0.484,-0.39,94.06,5.46,4.02,-0.44,96.28,4.04,4.48,-1.02,102.79,4.6,4.26,-0.82,100.92,4.34,5.45
2009071612,0.375,-0.16,91.58,5.73,4.34,-0.04,90.58,4.34,4.63,-0.63,97.7,4.67,4.37,-0.38,94.99,4.38,5.73
2009071613,0.148,0.04,89.53,4.64,4.81,-0.29,93.45,4.82,4.8,-0.17,92.07,4.8,4.7,-0.06,90.68,4.7,4.64
2009071614,0.109,-0.05,90.55,4.97,5.1,-0.01,90.06,5.1,5.43,-0.13,91.4,5.43,5.25,0.29,86.89,5.26,4.97
2009071615,0.119,-0.03,90.28,5.4,5.55,0.29,87.06,5.56,6.08,-0.12,91.15,6.09,5.89,0.39,86.2,5.9,5.4
2009071616,0.158,0.29,87.23,5.97,6.19,0.62,84.32,6.22,6.6,-0.03,90.27,6.6,6.53,0.32,87.17,6.54,5.97
2009071617,0.425,0.75,83.51,6.6,6.88,0.93,82.32,6.94,6.97,0.13,88.95,6.97,7.08,0.2,88.35,7.08,6.55
2009071618,0.593,1.1,81.09,7.11,7.43,1.14,81.27,7.52,7.2,0.32,87.49,7.21,7.42,0.17,88.72,7.42,7.03
2009071619,0.563,1.16,80.93,7.37,7.71,1.18,81.3,7.8,7.3,0.48,86.26,7.32,7.46,0.27,87.9,7.47,7.28
2009071620,0.563,0.9,83.03,7.4,7.82,1,82.73,7.89,7.32,0.5,86.08,7.33,7.35,0.31,87.56,7.35,7.34
2009071621,0.652,0.33,87.42,7.31,7.92,0.55,86.03,7.93,7.29,0.26,87.96,7.3,7.22,0,89.97,7.22,7.31
2009071622,0.563,-0.48,93.84,7.23,8.06,-0.15,91.1,8.06,7.25,-0.31,92.42,7.25,7.18,-0.79,96.3,7.22,7.21
2009071623,0.603,-1.31,100.59,7.11,7.96,-0.88,96.28,8.01,7.06,-1.01,98.12,7.13,6.96,-1.63,103.18,7.15,6.99
2009071700,0.692,-1.86,105.89,6.79,7.25,-1.32,100.36,7.37,6.58,-1.58,103.54,6.76,6.24,-1.92,107.09,6.53,6.53
2009071701,0.573,-1.3,102.73,5.88,5.72,-1.82,107.69,6,4.88,-1.29,104.79,5.04,5.33,-1.25,103.23,5.48,5.73
2009071702,0.435,-0.92,103.06,4.06,4.64,-1.7,110.09,4.94,3.45,-0.24,94.03,3.46,4.46,-1.28,106.01,4.64,3.95
2009071703,0.326,-0.4,98.71,2.65,3.58,-1.22,108.8,3.78,2.75,0.49,80,2.8,3.66,-0.77,101.81,3.74,2.62
2009071704,0.099,0.06,88.39,2.24,2.73,-0.43,99.02,2.76,3.28,0.41,82.81,3.3,2.99,0.11,87.95,2.99,2.24
2009071705,0.099,0.38,81.28,2.53,2.16,0.49,77.21,2.21,4.4,0.02,89.8,4.4,2.57,1.1,66.79,2.8,2.5
2009071706,0.089,0.49,80.27,2.92,1.91,1.35,54.77,2.34,5.23,0.01,89.91,5.23,2.55,1.97,52.23,3.22,2.88
2009071707,0.267,0.37,82.95,2.99,2.02,1.98,45.49,2.83,5.13,0.87,80.35,5.21,2.98,2.54,49.62,3.92,2.97
2009071708,0.01,0.15,86.97,2.9,2.41,2.33,45.97,3.36,4.55,2.14,64.8,5.03,3.64,2.86,51.89,4.63,2.9
2009071709,0,0.04,89.19,2.91,3.03,2.39,51.83,3.86,4.17,3.11,53.33,5.2,4.21,3.06,53.99,5.21,2.9
2009071710,0.208,0.15,87.27,3.18,3.78,2.13,60.63,4.34,4.5,3.24,54.24,5.54,4.46,3.23,54.13,5.51,3.17
2009071711,0.257,0.33,84.82,3.66,4.47,1.59,70.4,4.74,5.14,2.67,62.52,5.79,4.47,3.21,54.31,5.5,3.65
2009071712,0.089,0.35,85.17,4.21,4.87,0.81,80.52,4.94,5.49,1.71,72.74,5.75,4.4,2.82,57.3,5.22,4.2
2009071713,0.069,-0.1,91.23,4.89,5.15,0.64,82.9,5.19,4.35,1.98,65.54,4.78,4.67,0.83,79.96,4.74,4.89
2009071714,0.03,-0.83,99.98,4.81,4.49,-0.24,93.11,4.5,4.23,1.04,76.25,4.36,4.62,0.4,85.04,4.64,4.74
2009071715,0.02,-0.98,101.67,4.86,4.07,-0.68,99.5,4.12,3.91,0.46,83.27,3.93,4.3,0.07,89.06,4.3,4.75
2009071716,0.02,-0.37,94.08,5.17,4.27,-0.54,97.16,4.31,3.3,0.56,80.43,3.35,3.85,-0.23,93.35,3.86,5.16
2009071717,0.03,0.36,86.36,5.71,4.9,-0.24,92.76,4.91,2.69,0.98,70.05,2.87,3.48,-0.58,99.52,3.53,5.7
